index,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temparature,top_p,model,ref_sim
20,2260,31.770819664001465,1588,3848,0.0012918,,,openai/gpt-4o-mini-2024-07-18,0.1111111111111111
21,2472,26.73473286628723,1361,3833,0.0011874,,,openai/gpt-4o-mini-2024-07-18,0.0
22,1437,39.26521348953247,1841,3278,0.00132015,,,openai/gpt-4o-mini-2024-07-18,0.0
23,2354,26.854782819747925,1341,3695,0.0011577,,,openai/gpt-4o-mini-2024-07-18,0.0666666666666666
24,1298,22.56166887283325,1136,2434,0.0008763,,,openai/gpt-4o-mini-2024-07-18,0.0303030303030303
25,2060,25.374398231506348,1173,3233,0.0010128,,,openai/gpt-4o-mini-2024-07-18,0.0285714285714285
26,2509,22.99956321716309,1047,3556,0.00100455,,,openai/gpt-4o-mini-2024-07-18,0.0277777777777777
27,2127,25.59452104568481,1292,3419,0.00109425,,,openai/gpt-4o-mini-2024-07-18,0.0
28,845,20.94849991798401,1039,1884,0.00075015,,,openai/gpt-4o-mini-2024-07-18,0.0
29,1428,23.02054119110108,1148,2576,0.000903,,,openai/gpt-4o-mini-2024-07-18,0.0
30,1058,32.30050015449524,1064,2122,0.0007971,,,openai/gpt-4o-mini-2024-07-18,0.0909090909090909
31,1831,23.962809324264526,1193,3024,0.00099045,,,openai/gpt-4o-mini-2024-07-18,0.1111111111111111
32,928,22.051687240600582,993,1921,0.000735,,,openai/gpt-4o-mini-2024-07-18,0.0
33,1037,22.50932741165161,1123,2160,0.00082935,,,openai/gpt-4o-mini-2024-07-18,0.0
34,2348,23.63292551040649,1186,3534,0.0010638,,,openai/gpt-4o-mini-2024-07-18,0.0
35,2660,27.91128253936768,1275,3935,0.001164,,,openai/gpt-4o-mini-2024-07-18,0.0
36,1604,29.42400574684143,1468,3072,0.0011214,,,openai/gpt-4o-mini-2024-07-18,0.0833333333333333
37,2185,22.27848196029663,1006,3191,0.00093135,,,openai/gpt-4o-mini-2024-07-18,0.0
38,2228,23.669182062149048,1106,3334,0.0009978,,,openai/gpt-4o-mini-2024-07-18,0.0434782608695652
39,1874,24.586332082748413,1211,3085,0.0010077,,,openai/gpt-4o-mini-2024-07-18,0.0769230769230769
40,2637,21.90969467163086,1157,3794,0.00108975,,,openai/gpt-4o-mini-2024-07-18,0.0285714285714285
41,1923,30.50542020797729,1614,3537,0.00125685,,,openai/gpt-4o-mini-2024-07-18,0.0714285714285714
42,1653,18.54749250411988,1054,2707,0.00088035,,,openai/gpt-4o-mini-2024-07-18,0.0434782608695652
43,1527,30.32361388206482,1141,2668,0.00091365,,,openai/gpt-4o-mini-2024-07-18,0.0169491525423728
44,1911,21.86803221702576,1088,2999,0.00093945,,,openai/gpt-4o-mini-2024-07-18,0.0
45,2409,29.93471121788025,1498,3907,0.00126015,,,openai/gpt-4o-mini-2024-07-18,0.125
46,2599,30.803784608840942,1139,3738,0.00107325,,,openai/gpt-4o-mini-2024-07-18,0.0
47,2297,26.99072289466858,1324,3621,0.00113895,,,openai/gpt-4o-mini-2024-07-18,0.0357142857142857
48,2080,27.16607618331909,1344,3424,0.0011184,,,openai/gpt-4o-mini-2024-07-18,0.0666666666666666
49,1731,24.33086204528809,1324,3055,0.00105405,,,openai/gpt-4o-mini-2024-07-18,0.0344827586206896
50,2299,20.13730216026306,1093,3392,0.00100065,,,openai/gpt-4o-mini-2024-07-18,0.024390243902439
51,2567,22.555899620056152,1137,3704,0.00106725,,,openai/gpt-4o-mini-2024-07-18,0.0
52,2987,25.468255043029785,1310,4297,0.00123405,,,openai/gpt-4o-mini-2024-07-18,0.0
53,2118,20.01557445526123,987,3105,0.0009099,,,openai/gpt-4o-mini-2024-07-18,0.0
54,2250,24.065446376800537,1233,3483,0.0010773,,,openai/gpt-4o-mini-2024-07-18,0.024390243902439
55,1853,20.35872220993042,1094,2947,0.00093435,,,openai/gpt-4o-mini-2024-07-18,0.0277777777777777
56,2066,23.31327676773072,1247,3313,0.0010581,,,openai/gpt-4o-mini-2024-07-18,0.0263157894736842
57,2040,22.67734670639038,1149,3189,0.0009954,,,openai/gpt-4o-mini-2024-07-18,0.0
58,2081,18.50405597686768,1002,3083,0.00091335,,,openai/gpt-4o-mini-2024-07-18,0.0294117647058823
59,2098,20.74240517616272,1081,3179,0.0009633,,,openai/gpt-4o-mini-2024-07-18,0.0416666666666666
60,2561,26.25805354118347,1276,3837,0.00114975,,,openai/gpt-4o-mini-2024-07-18,0.05
61,1782,26.306025743484497,1258,3040,0.0010221,,,openai/gpt-4o-mini-2024-07-18,0.0
62,3479,32.6886088848114,1663,5142,0.00151965,,,openai/gpt-4o-mini-2024-07-18,0.1111111111111111
63,2668,32.257020235061646,1524,4192,0.0013146,,,openai/gpt-4o-mini-2024-07-18,0.1111111111111111
64,1877,32.070114850997925,1185,3062,0.00099255,,,openai/gpt-4o-mini-2024-07-18,0.0238095238095238
65,1847,24.342637300491333,1198,3045,0.00099585,,,openai/gpt-4o-mini-2024-07-18,0.0
66,1353,24.196085929870605,1203,2556,0.00092475,,,openai/gpt-4o-mini-2024-07-18,0.0
67,1833,24.633350372314453,1232,3065,0.00101415,,,openai/gpt-4o-mini-2024-07-18,0.0666666666666666
68,2332,23.77618169784546,1222,3554,0.001083,,,openai/gpt-4o-mini-2024-07-18,0.0
69,2231,28.15281653404236,1542,3773,0.00125985,,,openai/gpt-4o-mini-2024-07-18,0.0
70,1925,23.957558631896973,1218,3143,0.00101955,,,openai/gpt-4o-mini-2024-07-18,0.0294117647058823
71,1896,21.29099130630493,1023,2919,0.0008982,,,openai/gpt-4o-mini-2024-07-18,0.0454545454545454
72,2874,28.01173233985901,1361,4235,0.0012477,,,openai/gpt-4o-mini-2024-07-18,0.0769230769230769
73,1987,21.07296204566956,1132,3119,0.00097725,,,openai/gpt-4o-mini-2024-07-18,0.0
74,2194,28.01489496231079,1370,3564,0.0011511,,,openai/gpt-4o-mini-2024-07-18,1.0
75,1827,24.358884811401367,1278,3105,0.00104085,,,openai/gpt-4o-mini-2024-07-18,0.0
76,2335,24.80263590812683,1414,3749,0.00119865,,,openai/gpt-4o-mini-2024-07-18,0.0
77,2386,24.69521355628968,1219,3605,0.0010893,,,openai/gpt-4o-mini-2024-07-18,0.0
78,3280,24.23072504997253,1200,4480,0.001212,,,openai/gpt-4o-mini-2024-07-18,0.0
79,2416,15.15765142440796,1067,3483,0.0010026,,,openai/gpt-4o-mini-2024-07-18,0.0555555555555555
80,2295,22.921116828918457,1202,3497,0.00106545,,,openai/gpt-4o-mini-2024-07-18,0.0344827586206896
0,1757,152.93643593788147,14405,16162,0.00584985,,,openai/gpt-5-nano,0.1944444444444444
1,1347,126.90287208557127,11764,13111,0.00477295,,,openai/gpt-5-nano,0.0526315789473684
2,2078,170.11267709732056,15646,17724,0.0063623,,,openai/gpt-5-nano,0.3125
3,2470,136.83599758148193,12405,14875,0.0050855,,,openai/gpt-5-nano,0.3181818181818182
4,1223,128.6791033744812,12125,13348,0.00491115,,,openai/gpt-5-nano,0.0
5,2077,155.2859320640564,13722,15799,0.00559265,,,openai/gpt-5-nano,0.2142857142857142
6,1872,132.27861738204956,12225,14097,0.0049836,,,openai/gpt-5-nano,0.0789473684210526
7,1644,165.99179673194885,14949,16593,0.0060618,,,openai/gpt-5-nano,1.0
8,2220,109.34646916389464,9939,12159,0.0040866,,,openai/gpt-5-nano,0.0769230769230769
9,2845,133.82178902626038,12366,15211,0.00508865,,,openai/gpt-5-nano,0.0909090909090909
10,1542,149.34998679161072,13931,15473,0.0056495,,,openai/gpt-5-nano,0.0833333333333333
11,1613,117.16941690444946,11029,12642,0.00449225,,,openai/gpt-5-nano,0.1219512195121951
12,1405,79.21943521499634,11097,12502,0.00450905,,,openai/gpt-5-nano,0.0
13,1211,142.2221941947937,13461,14672,0.00544495,,,openai/gpt-5-nano,0.0714285714285714
14,1901,172.8438115119934,15051,16952,0.00611545,,,openai/gpt-5-nano,0.1785714285714285
15,2274,151.70580101013184,13765,16039,0.0056197,,,openai/gpt-5-nano,0.2142857142857142
16,1905,106.90666031837463,10110,12015,0.00413925,,,openai/gpt-5-nano,0.1666666666666666
17,1965,132.63083815574646,12478,14443,0.00508945,,,openai/gpt-5-nano,0.0909090909090909
18,1647,135.19511246681213,12794,14441,0.00519995,,,openai/gpt-5-nano,0.0909090909090909
19,2579,92.75345063209534,12000,14579,0.00492895,,,openai/gpt-5-nano,0.2105263157894736
20,2259,122.14993166923524,11399,13658,0.00467255,,,openai/gpt-5-nano,0.1111111111111111
21,2471,105.23070192337036,9908,12379,0.00408675,,,openai/gpt-5-nano,0.1290322580645161
22,1436,130.53822112083435,11783,13219,0.004785,,,openai/gpt-5-nano,0.0833333333333333
23,2353,104.99006938934326,9715,12068,0.00400365,,,openai/gpt-5-nano,0.0454545454545454
24,1297,124.45817589759828,11389,12686,0.00462045,,,openai/gpt-5-nano,0.0769230769230769
25,2059,177.31810307502747,16218,18277,0.00659015,,,openai/gpt-5-nano,0.0769230769230769
26,2508,122.35078763961792,11474,13982,0.004715,,,openai/gpt-5-nano,0.1025641025641025
27,2126,121.15093064308168,11444,13570,0.0046839,,,openai/gpt-5-nano,0.0222222222222222
28,844,135.38625049591064,12322,13166,0.004971,,,openai/gpt-5-nano,0.0
29,1427,89.13981747627258,8516,9943,0.00347775,,,openai/gpt-5-nano,0.25
30,1057,134.80336546897888,12466,13523,0.00503925,,,openai/gpt-5-nano,0.1111111111111111
31,1830,119.69055390357973,11005,12835,0.0044935,,,openai/gpt-5-nano,0.0909090909090909
32,927,112.40928339958192,15446,16373,0.00622475,,,openai/gpt-5-nano,0.12
33,1036,127.3611831665039,11808,12844,0.004775,,,openai/gpt-5-nano,0.0
34,2347,146.4673511981964,13435,15782,0.00549135,,,openai/gpt-5-nano,0.0
35,2659,117.71123051643372,11116,13775,0.00457935,,,openai/gpt-5-nano,0.1818181818181818
36,1603,142.7965579032898,13142,14745,0.00533695,,,openai/gpt-5-nano,0.0833333333333333
37,2184,134.05858826637268,12672,14856,0.005178,,,openai/gpt-5-nano,0.1333333333333333
38,2227,161.44054174423218,14724,16951,0.00600095,,,openai/gpt-5-nano,0.1
39,1873,95.14362907409668,8916,10789,0.00366005,,,openai/gpt-5-nano,0.1428571428571428
40,2636,173.7408218383789,15286,17922,0.0062462,,,openai/gpt-5-nano,0.2105263157894736
41,1922,185.683973312378,15782,17704,0.0064089,,,openai/gpt-5-nano,0.3333333333333333
42,1652,124.58549237251282,10528,12180,0.0042938,,,openai/gpt-5-nano,0.2142857142857142
43,1526,152.57521319389343,12733,14259,0.0051695,,,openai/gpt-5-nano,0.0714285714285714
44,1910,134.64296913146973,11256,13166,0.0045979,,,openai/gpt-5-nano,0.1
45,2408,148.67620491981506,13089,15497,0.005356,,,openai/gpt-5-nano,0.1
46,2598,141.6325192451477,12050,14648,0.0049499,,,openai/gpt-5-nano,0.238095238095238
47,2296,108.75120043754578,9759,12055,0.0040184,,,openai/gpt-5-nano,0.1052631578947368
48,2079,145.31259036064148,12912,14991,0.00526875,,,openai/gpt-5-nano,0.4210526315789473
49,1730,128.1518747806549,10875,12605,0.0044365,,,openai/gpt-5-nano,0.25
50,2298,117.8313570022583,16048,18346,0.0065341,,,openai/gpt-5-nano,0.119047619047619
51,2566,113.21343731880188,13567,16133,0.0055551,,,openai/gpt-5-nano,0.2127659574468085
52,2986,138.6475100517273,12042,15028,0.0049661,,,openai/gpt-5-nano,0.1428571428571428
53,2117,134.19008469581604,11336,13453,0.00464025,,,openai/gpt-5-nano,0.1
54,2249,120.25765085220335,10091,12340,0.00414885,,,openai/gpt-5-nano,0.0909090909090909
55,1852,124.0252947807312,10574,12426,0.0043222,,,openai/gpt-5-nano,0.1351351351351351
56,2065,141.70496273040771,12659,14724,0.00516685,,,openai/gpt-5-nano,0.0652173913043478
57,2039,96.06703162193298,11785,13824,0.00481595,,,openai/gpt-5-nano,0.0
58,2080,107.63627290725708,14068,16148,0.0057312,,,openai/gpt-5-nano,0.1162790697674418
59,2097,121.43855690956116,10955,13052,0.00448685,,,openai/gpt-5-nano,0.16
60,2560,116.01097989082336,9745,12305,0.004026,,,openai/gpt-5-nano,0.15
61,1781,124.31011009216309,10741,12522,0.00438545,,,openai/gpt-5-nano,0.1290322580645161
62,3478,153.8059480190277,13397,16875,0.0055327,,,openai/gpt-5-nano,0.3
63,2667,149.9701189994812,12868,15535,0.00528055,,,openai/gpt-5-nano,0.1
64,1876,136.96279382705688,11866,13742,0.0048402,,,openai/gpt-5-nano,0.06
65,1846,146.23818159103394,12779,14625,0.0052039,,,openai/gpt-5-nano,0.0888888888888888
66,1352,158.02746772766113,13865,15217,0.0056136,,,openai/gpt-5-nano,0.1333333333333333
67,1832,148.79931497573853,13164,14996,0.0053572,,,openai/gpt-5-nano,0.15
68,2331,188.78755068778992,16295,18626,0.00663455,,,openai/gpt-5-nano,0.125
69,2230,180.21471619606012,15844,18074,0.0064491,,,openai/gpt-5-nano,0.0
70,1924,154.73411560058594,13774,15698,0.0056058,,,openai/gpt-5-nano,0.1578947368421052
71,1895,158.4387137889862,13302,15197,0.00541555,,,openai/gpt-5-nano,0.1304347826086956
72,2873,171.33459448814392,15111,17984,0.00618805,,,openai/gpt-5-nano,0.2777777777777778
73,1986,182.9513123035431,15803,17789,0.0064205,,,openai/gpt-5-nano,0.0
74,2193,98.19978523254396,13036,15229,0.00532405,,,openai/gpt-5-nano,0.0
75,1826,127.70799326896667,11578,13404,0.0047225,,,openai/gpt-5-nano,0.1176470588235294
76,2334,151.9104917049408,13477,15811,0.0055075,,,openai/gpt-5-nano,0.1875
77,2385,153.94682359695437,12832,15217,0.00525205,,,openai/gpt-5-nano,0.2631578947368421
78,3279,125.82991933822632,11084,14363,0.00459755,,,openai/gpt-5-nano,0.3333333333333333
79,2415,133.9247591495514,12011,14426,0.00492515,,,openai/gpt-5-nano,0.2083333333333333
80,2294,142.20093250274658,12408,14702,0.0050779,,,openai/gpt-5-nano,0.1515151515151515
0,1757,293.1834647655487,16384,18141,0.03320725,,,openai/gpt-5-mini,0.074074074074074
1,1347,275.19500064849854,16384,17731,0.03310475,,,openai/gpt-5-mini,0.0
2,2078,279.69815850257874,16384,18462,0.0332875,,,openai/gpt-5-mini,0.2941176470588235
3,2470,279.70947194099426,16384,18854,0.0333855,,,openai/gpt-5-mini,0.2083333333333333
4,1223,293.2229263782501,16384,17607,0.03307375,,,openai/gpt-5-mini,0.0
5,2077,293.25160694122314,16384,18461,0.03328725,,,openai/gpt-5-mini,0.064516129032258
6,1872,304.17404556274414,16384,18256,0.033236,,,openai/gpt-5-mini,0.0
7,1644,312.83373856544495,16384,18028,0.033179,,,openai/gpt-5-mini,0.0
8,2220,304.1755449771881,16384,18604,0.033323,,,openai/gpt-5-mini,0.0
9,2845,304.1957793235779,16384,19229,0.03347925,,,openai/gpt-5-mini,0.0909090909090909
10,1542,293.1729085445404,16384,17926,0.0331535,,,openai/gpt-5-mini,0.1111111111111111
11,1613,312.7974078655243,16384,17997,0.03317125,,,openai/gpt-5-mini,0.027027027027027
12,1405,258.9894700050354,14169,15574,0.02868925,,,openai/gpt-5-mini,0.0
13,1211,304.10370230674744,16384,17595,0.03307075,,,openai/gpt-5-mini,0.0178571428571428
14,1901,304.2250323295593,16384,18285,0.03324325,,,openai/gpt-5-mini,0.0714285714285714
15,2274,299.3986439704895,16384,18658,0.0333365,,,openai/gpt-5-mini,0.0666666666666666
16,1905,304.1420395374298,16384,18289,0.03324425,,,openai/gpt-5-mini,0.1666666666666666
17,1965,304.15257143974304,16384,18349,0.03325925,,,openai/gpt-5-mini,0.0555555555555555
18,1647,293.4524455070496,16384,18031,0.03317975,,,openai/gpt-5-mini,0.0
19,2579,312.80546975135803,16384,18963,0.03341275,,,openai/gpt-5-mini,0.0952380952380952
20,2259,239.1561632156372,12889,15148,0.02634275,,,openai/gpt-5-mini,0.0
21,2471,279.7921643257141,16384,18855,0.03338575,,,openai/gpt-5-mini,0.0769230769230769
22,1436,280.3044662475586,16384,17820,0.033127,,,openai/gpt-5-mini,0.0333333333333333
23,2353,295.7870616912842,16384,18737,0.03335625,,,openai/gpt-5-mini,0.0555555555555555
24,1297,293.1526041030884,16384,17681,0.03309225,,,openai/gpt-5-mini,0.0555555555555555
25,2059,312.8043394088745,16384,18443,0.03328275,,,openai/gpt-5-mini,0.0465116279069767
26,2508,281.7176568508148,16384,18892,0.033395,,,openai/gpt-5-mini,0.0333333333333333
27,2126,273.7118241786957,16384,18510,0.0328963,,,openai/gpt-5-mini,0.0
28,844,244.935204744339,13354,14198,0.026919,,,openai/gpt-5-mini,0.0454545454545454
29,1427,293.1610558032989,16384,17811,0.03312475,,,openai/gpt-5-mini,0.1818181818181818
30,1057,295.7790336608887,16384,17441,0.03303225,,,openai/gpt-5-mini,0.0
31,1830,279.6561806201935,16384,18214,0.0332255,,,openai/gpt-5-mini,0.0
32,927,295.77292466163635,16384,17311,0.03299975,,,openai/gpt-5-mini,0.0
33,1036,287.7306935787201,15370,16406,0.030999,,,openai/gpt-5-mini,0.0344827586206896
34,2347,275.7956862449646,16384,18731,0.03292275,,,openai/gpt-5-mini,0.0
35,2659,269.63025999069214,15803,18462,0.03227075,,,openai/gpt-5-mini,0.0975609756097561
36,1603,231.7363309860229,16384,17987,0.03316875,,,openai/gpt-5-mini,0.0454545454545454
37,2184,235.6070032119751,16384,18568,0.032882,,,openai/gpt-5-mini,0.0
38,2227,280.0718605518341,16384,18611,0.03332475,,,openai/gpt-5-mini,0.0333333333333333
39,1873,304.06251788139343,16384,18257,0.03323625,,,openai/gpt-5-mini,0.1538461538461538
40,2636,269.21696734428406,16384,19020,0.033427,,,openai/gpt-5-mini,0.073170731707317
41,17493,279.7547903060913,813,18306,0.00599925,,,openai/gpt-5-mini,0.0714285714285714
42,17411,255.35167837142944,286,17697,0.00492475,,,openai/gpt-5-mini,0.0714285714285714
43,1526,257.81586384773254,16384,17910,0.0331495,,,openai/gpt-5-mini,0.0483870967741935
44,1910,260.9174461364746,16384,18294,0.0332455,,,openai/gpt-5-mini,0.0625
45,2408,269.15992856025696,16384,18792,0.03337,,,openai/gpt-5-mini,0.0
46,2598,223.8064906597137,13528,16126,0.0277055,,,openai/gpt-5-mini,0.0526315789473684
47,2296,266.3421838283539,16384,18680,0.033342,,,openai/gpt-5-mini,0.0555555555555555
48,2079,265.69713306427,16384,18463,0.03328775,,,openai/gpt-5-mini,0.0416666666666666
49,1730,223.43647384643555,13545,15275,0.0275225,,,openai/gpt-5-mini,0.1333333333333333
50,2298,268.6430938243866,16384,18682,0.0333425,,,openai/gpt-5-mini,0.024390243902439
51,2566,166.84723138809204,16384,18950,0.0330063,,,openai/gpt-5-mini,0.0816326530612244
52,2986,240.10861897468567,16384,19370,0.0335145,,,openai/gpt-5-mini,0.0
53,2117,240.04725646972656,16384,18501,0.03329725,,,openai/gpt-5-mini,0.0952380952380952
54,2249,272.3655474185944,16384,18633,0.03289825,,,openai/gpt-5-mini,0.0444444444444444
55,1852,225.97573280334475,15443,17295,0.031349,,,openai/gpt-5-mini,0.0526315789473684
56,2065,240.21499633789065,16384,18449,0.03328425,,,openai/gpt-5-mini,0.0256410256410256
57,2039,241.01867651939392,16384,18423,0.03327775,,,openai/gpt-5-mini,0.0
58,2080,162.98009586334229,16384,18464,0.0328848,,,openai/gpt-5-mini,0.0232558139534883
59,2097,217.17014050483704,14656,16753,0.02983625,,,openai/gpt-5-mini,0.037037037037037
60,2560,243.61448764801025,16384,18944,0.033408,,,openai/gpt-5-mini,0.0
61,1781,228.6855666637421,16384,18165,0.03321325,,,openai/gpt-5-mini,0.0333333333333333
62,3478,256.7099401950836,16384,19862,0.0336375,,,openai/gpt-5-mini,0.1538461538461538
63,2667,256.4242169857025,16384,19051,0.03343475,,,openai/gpt-5-mini,0.0666666666666666
64,1876,256.36665081977844,16384,18260,0.033237,,,openai/gpt-5-mini,0.0612244897959183
65,1846,256.3894329071045,16384,18230,0.0332295,,,openai/gpt-5-mini,0.0454545454545454
66,1352,274.1666634082794,16384,17736,0.033106,,,openai/gpt-5-mini,0.1666666666666666
67,1832,228.21645998954773,14898,16730,0.030254,,,openai/gpt-5-mini,0.0
68,2331,257.1320548057556,16384,18715,0.03335075,,,openai/gpt-5-mini,0.0909090909090909
69,2230,274.26484417915344,16384,18614,0.0333255,,,openai/gpt-5-mini,0.0
70,1924,249.26058149337769,16384,18308,0.033249,,,openai/gpt-5-mini,0.0222222222222222
71,1895,250.19576215744016,16384,18279,0.03324175,,,openai/gpt-5-mini,0.03125
72,2873,250.12453818321228,16384,19257,0.03348625,,,openai/gpt-5-mini,0.0
73,1986,250.206001996994,16384,18370,0.0332645,,,openai/gpt-5-mini,0.0
74,2193,274.2305929660797,16384,18577,0.03288425,,,openai/gpt-5-mini,0.0
75,1826,221.52319765090945,15939,17765,0.0323345,,,openai/gpt-5-mini,0.06
76,2334,229.850248336792,16384,18718,0.0333515,,,openai/gpt-5-mini,0.2666666666666666
77,2385,223.8160974979401,16384,18769,0.03336425,,,openai/gpt-5-mini,0.1818181818181818
78,3279,282.5481312274933,16384,19663,0.03295415,,,openai/gpt-5-mini,0.25
79,2415,221.84460759162903,13387,15802,0.02737775,,,openai/gpt-5-mini,0.0
80,2294,225.9088943004608,16384,18678,0.0333415,,,openai/gpt-5-mini,0.0285714285714285
0,1836,60.520310163497925,11809,13645,0.0049072,,,google/gemini-2.5-flash-lite,0.2758620689655172
1,1437,70.36776089668274,11900,13337,0.0049037,,,google/gemini-2.5-flash-lite,0.2777777777777778
2,2177,71.03495240211487,12836,15013,0.0053521,,,google/gemini-2.5-flash-lite,0.3125
3,2650,72.19043111801147,13990,16640,0.005861,,,google/gemini-2.5-flash-lite,0.2916666666666667
4,1302,57.61332631111145,10903,12205,0.0044914,,,google/gemini-2.5-flash-lite,0.0952380952380952
5,2207,66.7946093082428,13135,15342,0.0054747,,,google/gemini-2.5-flash-lite,0.21875
6,1951,82.98982214927673,16340,18291,0.0067311,,,google/gemini-2.5-flash-lite,0.0869565217391304
7,1744,58.409204959869385,13340,15084,0.0055104,,,google/gemini-2.5-flash-lite,0.0
8,2337,57.51801800727844,10770,13107,0.0045417,,,google/gemini-2.5-flash-lite,0.1666666666666666
9,2958,67.42577958106995,14097,17055,0.0059346,,,google/gemini-2.5-flash-lite,0.1666666666666666
10,1600,67.94544792175293,13328,14928,0.0054912,,,google/gemini-2.5-flash-lite,0.2142857142857142
11,1689,50.08322024345398,10233,11922,0.0042621,,,google/gemini-2.5-flash-lite,0.1458333333333333
12,1461,47.35229730606079,12259,13720,0.0050497,,,google/gemini-2.5-flash-lite,0.1666666666666666
13,1262,286.1079840660095,14604,15866,0.0059678,,,google/gemini-2.5-flash-lite,0.1403508771929824
14,2026,71.10119032859802,12534,14560,0.0052162,,,google/gemini-2.5-flash-lite,0.1071428571428571
15,2420,83.08444666862488,16331,18751,0.0067744,,,google/gemini-2.5-flash-lite,0.2666666666666666
16,2011,73.87939953804016,16347,18358,0.0067399,,,google/gemini-2.5-flash-lite,0.2727272727272727
17,2090,75.64510607719421,15439,17529,0.0063846,,,google/gemini-2.5-flash-lite,0.1333333333333333
18,1755,72.10126423835754,15118,16873,0.0062227,,,google/gemini-2.5-flash-lite,0.04
19,2700,68.30420136451721,14038,16738,0.0058852,,,google/gemini-2.5-flash-lite,0.2272727272727272
20,2361,66.86115622520447,12795,15156,0.0053541,,,google/gemini-2.5-flash-lite,0.0
21,2577,61.177677631378174,14330,16907,0.0059897,,,google/gemini-2.5-flash-lite,0.2
22,1490,73.59571814537048,13839,15329,0.0056846,,,google/gemini-2.5-flash-lite,0.0588235294117647
23,2522,76.18679118156433,14617,17139,0.006099,,,google/gemini-2.5-flash-lite,0.08
24,1343,98.91691732406616,11931,13274,0.0049067,,,google/gemini-2.5-flash-lite,0.1351351351351351
25,2144,57.06791090965271,14014,16158,0.00582,,,google/gemini-2.5-flash-lite,0.0681818181818181
26,2655,71.0618212223053,14489,17144,0.0060611,,,google/gemini-2.5-flash-lite,0.125
27,2258,66.20082688331604,16334,18592,0.0067594,,,google/gemini-2.5-flash-lite,0.1578947368421052
28,870,67.68083906173706,13997,14867,0.0056858,,,google/gemini-2.5-flash-lite,0.1578947368421052
29,1494,57.13705396652222,10242,11736,0.0042462,,,google/gemini-2.5-flash-lite,0.3333333333333333
30,1108,48.500097036361694,9797,10905,0.0040296,,,google/gemini-2.5-flash-lite,0.0952380952380952
31,1886,171.3185293674469,12247,14133,0.0050874,,,google/gemini-2.5-flash-lite,0.1
32,1025,39.45574355125427,10219,11244,0.0041901,,,google/gemini-2.5-flash-lite,0.125
33,1118,44.0212984085083,9189,10307,0.0037874,,,google/gemini-2.5-flash-lite,0.1212121212121212
34,2454,46.29121828079224,10937,13391,0.0046202,,,google/gemini-2.5-flash-lite,0.0
35,2812,323.94480562210083,12856,15668,0.0054236,,,google/gemini-2.5-flash-lite,0.1590909090909091
36,1714,230.8794271945953,10506,12220,0.0043738,,,google/gemini-2.5-flash-lite,0.125
37,2291,72.58103227615356,15526,17817,0.0064395,,,google/gemini-2.5-flash-lite,0.1538461538461538
38,2339,55.90879797935486,13593,15932,0.0056711,,,google/gemini-2.5-flash-lite,0.1538461538461538
39,1953,70.98266339302063,12793,14746,0.0053125,,,google/gemini-2.5-flash-lite,0.2857142857142857
40,2779,60.85277819633484,16151,18930,0.0067383,,,google/gemini-2.5-flash-lite,0.1860465116279069
41,2051,48.48028635978699,12442,14493,0.0051819,,,google/gemini-2.5-flash-lite,0.0714285714285714
42,1733,56.91151428222656,14699,16432,0.0060529,,,google/gemini-2.5-flash-lite,0.1538461538461538
43,1610,64.01577234268188,13641,15251,0.0056174,,,google/gemini-2.5-flash-lite,0.1194029850746268
44,1999,72.03600215911865,10315,12314,0.0043259,,,google/gemini-2.5-flash-lite,0.5
45,2542,68.84266591072083,14108,16650,0.0058974,,,google/gemini-2.5-flash-lite,0.1111111111111111
46,2724,54.64932513237,10845,13569,0.0046104,,,google/gemini-2.5-flash-lite,0.16
47,2405,67.47446870803833,13697,16102,0.0057193,,,google/gemini-2.5-flash-lite,0.2222222222222222
48,2189,75.7724118232727,14833,17022,0.0061521,,,google/gemini-2.5-flash-lite,0.1739130434782608
49,1826,53.226741552352905,12407,14233,0.0051454,,,google/gemini-2.5-flash-lite,0.3793103448275862
50,2399,75.38699841499329,15886,18285,0.0065943,,,google/gemini-2.5-flash-lite,0.125
51,2709,41.76954221725464,10527,13236,0.0044817,,,google/gemini-2.5-flash-lite,0.1777777777777777
52,3142,75.24846601486206,15002,18144,0.006315,,,google/gemini-2.5-flash-lite,0.0
53,2224,42.01327228546143,13861,16085,0.0057668,,,google/gemini-2.5-flash-lite,0.1282051282051282
54,2346,60.76843070983887,15892,18238,0.0065914,,,google/gemini-2.5-flash-lite,0.2045454545454545
55,1930,69.86622428894043,13509,15439,0.0055966,,,google/gemini-2.5-flash-lite,0.25
56,2190,53.83913373947144,12147,14337,0.0050778,,,google/gemini-2.5-flash-lite,0.1555555555555555
57,2125,82.82735443115234,14808,16933,0.0061357,,,google/gemini-2.5-flash-lite,0.0
58,2186,57.93619084358215,11621,13807,0.004867,,,google/gemini-2.5-flash-lite,0.1538461538461538
59,2150,60.006917238235474,11932,14082,0.0049878,,,google/gemini-2.5-flash-lite,0.125
60,2730,80.31796383857727,16340,19070,0.006809,,,google/gemini-2.5-flash-lite,0.1666666666666666
61,1887,59.94547700881958,11884,13771,0.0049423,,,google/gemini-2.5-flash-lite,0.1153846153846153
62,3683,122.30087614059448,16377,20060,0.0069191,,,google/gemini-2.5-flash-lite,0.0666666666666666
63,2831,230.2690048217773,14157,16988,0.0059459,,,google/gemini-2.5-flash-lite,0.0769230769230769
