index,score,judging_cost,score_Judge (gpt-5-nano),score_Judge (Qwen3.6-35B-A3B-FP8),score_Judge (DeepSeek-V4-Flash),legal_ref_sim,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,model,temperature,top_p,score_Judge (qwen3.6-35b-a3b)
78,0.3,0.00491665,0.3,0.6,0.4,0.2631578947368421,stop,4119.0,222.9492428302765,6927.0,11046.0,0.01686615,deepseek/deepseek-r1-0528,,,
79,0.2,0.00443735,0.4,0.4,0.2,0.1555555555555555,stop,2958.0,170.79405236244202,5056.0,8014.0,0.012263,deepseek/deepseek-r1-0528,,,
80,0.2,0.00487585,0.6,0.5,0.2,0.1896551724137931,stop,2877.0,232.3481154441833,7356.0,10233.0,0.0171675,deepseek/deepseek-r1-0528,,,
0,0.3,0.00376555,0.3,0.6,0.3,0.1052631578947368,stop,2197.0,183.8935432434082,10424.0,12621.0,0.0167345,deepseek/deepseek-v3.2,1.0,0.95,
1,0.3,0.00398775,0.3,0.5,0.3,0.1578947368421052,stop,1746.0,204.2468602657318,6287.0,8033.0,0.0025631424,deepseek/deepseek-v3.2,1.0,0.95,
2,0.3,0.00436375,0.5,0.4,0.3,0.1951219512195122,stop,2551.0,177.3371410369873,9555.0,12106.0,0.015608,deepseek/deepseek-v3.2,1.0,0.95,
3,0.3,0.0034664,0.5,0.4,0.3,0.2272727272727272,stop,3120.0,346.5817656517029,10950.0,14070.0,0.0044372664,deepseek/deepseek-v3.2,1.0,0.95,
4,0.1,0.00352195,0.4,0.4,0.1,0.1228070175438596,stop,1632.0,131.3608694076538,4091.0,5723.0,0.0017356248,deepseek/deepseek-v3.2,1.0,0.95,
5,0.2,0.004779,0.4,0.4,0.2,0.2222222222222222,stop,2585.0,97.33629822731018,5014.0,7599.0,0.0088135,deepseek/deepseek-v3.2,1.0,0.95,
6,0.2,0.0038929,0.5,0.3,0.2,0.0869565217391304,stop,2349.0,178.57493042945862,5544.0,7893.0,0.0023147208,deepseek/deepseek-v3.2,1.0,0.95,
7,0.2,0.0042301,0.2,0.3,0.2,0.2368421052631578,stop,2092.0,189.48223209381104,9283.0,11375.0,0.00407146,deepseek/deepseek-v3.2,1.0,0.95,
8,0.1,0.0044462,0.3,0.4,0.1,0.0923076923076923,stop,2751.0,166.48907709121704,5171.0,7922.0,0.0022673196,deepseek/deepseek-v3.2,1.0,0.95,
9,0.2,0.0043495,0.3,0.6,0.2,0.1860465116279069,stop,3422.0,170.30165576934814,5274.0,8696.0,0.0023902956,deepseek/deepseek-v3.2,1.0,0.95,
10,0.2,0.00383585,0.2,0.4,0.2,0.2413793103448276,stop,1986.0,160.0116503238678,4895.0,6881.0,0.00190212165,deepseek/deepseek-v3.2,1.0,0.95,
11,0.2,0.0049129,0.6,0.4,0.2,0.1451612903225806,stop,2040.0,292.99946546554565,9014.0,11054.0,0.0036437688,deepseek/deepseek-v3.2,1.0,0.95,
12,0.5,0.0040345,0.7,0.7,0.5,0.2333333333333333,stop,1830.0,248.11491918563843,7099.0,8929.0,0.0028833084,deepseek/deepseek-v3.2,1.0,0.95,
13,0.2,0.0042436,0.5,0.4,0.2,0.075,stop,1587.0,287.7287628650665,8442.0,10029.0,0.0033499116,deepseek/deepseek-v3.2,1.0,0.95,
14,0.2,0.00377775,0.2,0.4,0.2,0.0833333333333333,stop,2409.0,153.37377500534058,4038.0,6447.0,0.0017948196,deepseek/deepseek-v3.2,1.0,0.95,
15,0.2,0.004158,0.2,0.5,0.3,0.2372881355932203,stop,2837.0,217.557555437088,6195.0,9032.0,0.0026384148,deepseek/deepseek-v3.2,1.0,0.95,
16,0.1,0.00407905,0.3,0.3,0.1,0.2777777777777778,stop,2375.0,173.96936082839966,4810.0,7185.0,0.002071944,deepseek/deepseek-v3.2,1.0,0.95,
17,0.3,0.00299598,0.4,0.5,0.3,0.1,stop,2440.0,206.13716578483584,5789.0,8229.0,0.0024325308,deepseek/deepseek-v3.2,1.0,0.95,
18,0.1,0.00602655,0.4,0.3,0.1,0.0606060606060606,stop,2115.0,321.863694190979,9897.0,12012.0,0.0039671856,deepseek/deepseek-v3.2,1.0,0.95,
19,0.3,0.00555885,0.8,0.5,0.3,0.217391304347826,stop,3101.0,365.790962934494,11276.0,14377.0,0.0041943759,deepseek/deepseek-v3.2,1.0,0.95,
20,0.3,0.00450755,0.6,0.6,0.3,0.1627906976744186,stop,2789.0,124.56170678138731,3847.0,6636.0,0.0017585064,deepseek/deepseek-v3.2,1.0,0.95,
21,0.3,0.0046217,0.6,0.5,0.3,0.2452830188679245,stop,3039.0,390.1162614822388,12119.0,15158.0,0.004892076,deepseek/deepseek-v3.2,1.0,0.95,
22,0.3,0.00527155,0.4,0.4,0.3,0.0958904109589041,stop,1827.0,216.4077353477478,6589.0,8416.0,0.0026818344,deepseek/deepseek-v3.2,1.0,0.95,
23,0.2,0.00518465,0.8,0.4,0.2,0.2307692307692307,stop,2880.0,295.8026340007782,9296.0,12176.0,0.0037889964,deepseek/deepseek-v3.2,1.0,0.95,
24,0.2,0.0039134,0.5,0.4,0.2,0.175438596491228,stop,1693.0,272.8512752056122,8346.0,10039.0,0.0033242328,deepseek/deepseek-v3.2,1.0,0.95,
25,0.2,0.005832,0.6,0.4,0.2,0.1492537313432835,stop,2584.0,142.75475764274597,4256.0,6840.0,0.0018909324,deepseek/deepseek-v3.2,1.0,0.95,
26,0.2,0.0041772,0.4,0.5,0.2,0.1343283582089552,stop,3043.0,246.5109181404113,7634.0,10677.0,0.0031764348,deepseek/deepseek-v3.2,1.0,0.95,
27,0.2,0.0046418,0.2,0.3,0.2,0.1176470588235294,stop,2679.0,176.6318199634552,5318.0,7997.0,0.0022661856,deepseek/deepseek-v3.2,1.0,0.95,
28,0.2,0.00308055,0.2,0.3,0.2,0.0869565217391304,stop,1166.0,278.338805437088,8571.0,9737.0,0.0033644772,deepseek/deepseek-v3.2,1.0,0.95,
29,0.4,0.004464,0.5,0.6,0.4,0.375,stop,1810.0,153.87940406799316,4713.0,6523.0,0.0019627524,deepseek/deepseek-v3.2,1.0,0.95,
30,0.6,0.004359,0.6,0.6,0.6,0.2692307692307692,stop,1405.0,135.92668914794922,4081.0,5486.0,0.0016896096,deepseek/deepseek-v3.2,1.0,0.95,
31,0.3,0.0046502,0.6,0.4,0.3,0.0980392156862745,stop,2301.0,175.42884039878845,5572.0,7873.0,0.0023626512,deepseek/deepseek-v3.2,1.0,0.95,
32,0.1,0.00407565,0.5,0.5,0.1,0.1323529411764706,stop,1234.0,113.00420951843262,3498.0,4732.0,0.0012913329,deepseek/deepseek-v3.2,1.0,0.95,
33,0.1,0.00475615,0.3,0.3,0.1,0.135593220338983,stop,1361.0,123.81981468200684,3845.0,5206.0,0.0015804684,deepseek/deepseek-v3.2,1.0,0.95,
34,0.2,0.00475955,0.5,0.5,0.2,0.0576923076923076,stop,2908.0,180.9667625427246,5559.0,8467.0,0.0023988888,deepseek/deepseek-v3.2,1.0,0.95,
35,0.3,0.00428975,0.7,0.5,0.3,0.1311475409836065,stop,3357.0,164.53507328033447,5022.0,8379.0,0.0022648248,deepseek/deepseek-v3.2,1.0,0.95,
36,0.2,0.0038256,0.3,0.5,0.2,0.0196078431372549,stop,2059.0,286.55677461624146,9066.0,11125.0,0.0036564192,deepseek/deepseek-v3.2,1.0,0.95,
37,0.15,0.0050936,0.4,0.5,0.15,0.1521739130434782,stop,2683.0,181.0875098705292,5641.0,8324.0,0.0023886072,deepseek/deepseek-v3.2,1.0,0.95,
38,0.1,0.0040368,0.4,0.4,0.1,0.0943396226415094,stop,2766.0,282.9394636154175,8908.0,11674.0,0.003650346,deepseek/deepseek-v3.2,1.0,0.95,
39,0.15,0.0039114,0.2,0.4,0.15,0.4444444444444444,stop,2347.0,248.4557285308838,7531.0,9878.0,0.00282768915,deepseek/deepseek-v3.2,1.0,0.95,
40,0.5,0.00468665,0.5,0.5,0.5,0.1547619047619047,stop,3198.0,161.81737852096558,5137.0,8335.0,0.0022618764,deepseek/deepseek-v3.2,1.0,0.95,
41,0.3,0.0049472,0.3,0.4,0.3,0.1071428571428571,stop,2373.0,208.78023958206177,6721.0,9094.0,0.0027618192,deepseek/deepseek-v3.2,1.0,0.95,
42,0.2,0.0048719,0.2,0.4,0.2,0.109375,stop,2088.0,109.03669810295104,3163.0,5251.0,0.001395198,deepseek/deepseek-v3.2,1.0,0.95,
43,0.2,0.00466065,0.4,0.3,0.2,0.1413043478260869,stop,1934.0,199.83259916305545,6454.0,8388.0,0.0026464284,deepseek/deepseek-v3.2,1.0,0.95,
44,0.4,0.00566625,0.9,0.4,0.4,0.3448275862068966,stop,2436.0,190.85100054740903,6013.0,8449.0,0.0025554312,deepseek/deepseek-v3.2,1.0,0.95,
45,0.2,0.00474365,0.4,0.5,0.2,0.0263157894736842,stop,2966.0,302.5033025741577,9499.0,12465.0,0.0039345768,deepseek/deepseek-v3.2,1.0,0.95,
46,0.4,0.00451535,0.5,0.5,0.4,0.1132075471698113,stop,3180.0,170.20749926567078,5307.0,8487.0,0.0023746716,deepseek/deepseek-v3.2,1.0,0.95,
47,0.3,0.0049594,0.3,0.3,0.3,0.1780821917808219,stop,2788.0,335.3329939842224,10583.0,13371.0,0.0042604632,deepseek/deepseek-v3.2,1.0,0.95,
48,0.3,0.00478405,0.8,0.5,0.3,0.2127659574468085,stop,2599.0,333.6515371799469,10545.0,13144.0,0.00428148,deepseek/deepseek-v3.2,1.0,0.95,
49,0.3,0.00448165,0.4,0.5,0.3,0.3404255319148936,stop,2209.0,242.55793142318728,7512.0,9721.0,0.0030757356,deepseek/deepseek-v3.2,1.0,0.95,
50,0.3,0.0052555,0.6,0.5,0.3,0.1791044776119403,stop,2854.0,178.9198136329651,5410.0,8264.0,0.0023371236,deepseek/deepseek-v3.2,1.0,0.95,
51,0.2,0.00452135,0.8,0.5,0.2,0.1774193548387097,stop,3206.0,273.50503754615784,8340.0,11546.0,0.0035097804,deepseek/deepseek-v3.2,1.0,0.95,
52,0.2,0.00486145,0.3,0.4,0.2,0.217391304347826,stop,3614.0,400.0603771209717,12383.0,15997.0,0.0050587488,deepseek/deepseek-v3.2,1.0,0.95,
53,0.2,0.00431035,0.4,0.4,0.2,0.21875,stop,2644.0,165.69783234596252,5050.0,7694.0,0.0020931339,deepseek/deepseek-v3.2,1.0,0.95,
54,0.2,0.0040916,0.3,0.3,0.2,0.1386138613861386,stop,2777.0,373.14539885520935,11539.0,14316.0,0.0046333476,deepseek/deepseek-v3.2,1.0,0.95,
55,0.2,0.0040085,0.7,0.3,0.2,0.2033898305084746,stop,2316.0,274.99023365974426,8556.0,10872.0,0.0034608168,deepseek/deepseek-v3.2,1.0,0.95,
56,0.2,0.004953,0.2,0.4,0.2,0.1081081081081081,stop,2556.0,169.6379592418671,5390.0,7946.0,0.002310714,deepseek/deepseek-v3.2,1.0,0.95,
57,0.3,0.00478595,0.5,0.4,0.3,0.1,stop,2564.0,203.3131663799286,6451.0,9015.0,0.00252674565,deepseek/deepseek-v3.2,1.0,0.95,
58,0.2,0.0042762,0.4,0.4,0.2,0.0921052631578947,stop,2574.0,412.6022629737854,13400.0,15974.0,0.005352102,deepseek/deepseek-v3.2,1.0,0.95,
59,0.4,0.0049998,0.4,0.6,0.4,0.1578947368421052,stop,2553.0,180.33205342292783,5619.0,8172.0,0.0023620464,deepseek/deepseek-v3.2,1.0,0.95,
60,0.3,0.00459675,0.5,0.4,0.3,0.0704225352112676,stop,3146.0,300.50890278816223,9523.0,12669.0,0.0039431952,deepseek/deepseek-v3.2,1.0,0.95,
61,0.6,0.00541295,0.7,0.6,0.6,0.3220338983050847,stop,2233.0,223.3111910820008,7147.0,9380.0,0.0029249892,deepseek/deepseek-v3.2,1.0,0.95,
62,0.2,0.00509815,0.6,0.3,0.2,0.175438596491228,stop,4216.0,192.83382749557487,6206.0,10422.0,0.0027390132,deepseek/deepseek-v3.2,1.0,0.95,
63,0.1,0.0044003,0.3,0.3,0.1,0.25,stop,3245.0,241.80182147026065,7662.0,10907.0,0.0032283972,deepseek/deepseek-v3.2,1.0,0.95,
64,0.2,0.0038487,0.5,0.4,0.2,0.1529411764705882,stop,2345.0,164.42510843276978,5054.0,7399.0,0.0021398328,deepseek/deepseek-v3.2,1.0,0.95,
65,0.3,0.00445285,0.4,0.5,0.3,0.1764705882352941,stop,2312.0,301.1731753349304,9551.0,11863.0,0.00347011665,deepseek/deepseek-v3.2,1.0,0.95,
66,0.1,0.00427675,0.4,0.3,0.1,0.1379310344827586,stop,1731.0,197.39744400978088,6239.0,7970.0,0.002547342,deepseek/deepseek-v3.2,1.0,0.95,
67,0.2,0.00468935,0.2,0.3,0.3,0.1935483870967742,stop,2298.0,266.4573185443878,8581.0,10879.0,0.0034736688,deepseek/deepseek-v3.2,1.0,0.95,
68,0.3,0.00493185,0.6,0.4,0.3,0.131578947368421,stop,2910.0,406.9487628936768,12590.0,15500.0,0.0050437296,deepseek/deepseek-v3.2,1.0,0.95,
69,0.3,0.00398235,0.3,0.3,0.3,0.048780487804878,stop,2795.0,188.17103815078733,5965.0,8760.0,0.00252819,deepseek/deepseek-v3.2,1.0,0.95,
70,0.2,0.00418765,0.2,0.4,0.4,0.1447368421052631,stop,2422.0,162.88805222511292,5155.0,7577.0,0.0022019508,deepseek/deepseek-v3.2,1.0,0.95,
71,0.3,0.00400835,0.3,0.4,0.3,0.1372549019607843,stop,2414.0,273.56232380867004,8516.0,10930.0,0.0034443108,deepseek/deepseek-v3.2,1.0,0.95,
72,0.3,0.0037214,0.3,0.4,0.3,0.225,stop,3490.0,204.025140285492,6303.0,9793.0,0.0027079416,deepseek/deepseek-v3.2,1.0,0.95,
73,0.4,0.0041579,0.7,0.7,0.4,0.25,stop,2418.0,169.73378205299375,5163.0,7581.0,0.00223209,deepseek/deepseek-v3.2,1.0,0.95,
74,0.3,0.00513755,0.5,0.4,0.3,0.1967213114754098,stop,2684.0,192.42391514778137,5896.0,8580.0,0.0024852492,deepseek/deepseek-v3.2,1.0,0.95,
75,0.2,0.00428245,0.5,0.3,0.2,0.1379310344827586,stop,2306.0,123.57995009422302,3852.0,6158.0,0.0017182872,deepseek/deepseek-v3.2,1.0,0.95,
76,0.4,0.00521565,0.8,0.6,0.4,0.2727272727272727,stop,2921.0,163.91279125213623,4979.0,7900.0,0.0021811104,deepseek/deepseek-v3.2,1.0,0.95,
77,0.3,0.00497485,0.3,0.4,0.3,0.1466666666666666,stop,2961.0,178.0101661682129,5441.0,8402.0,0.002386692,deepseek/deepseek-v3.2,1.0,0.95,
78,0.2,0.0050813,0.6,0.5,0.2,0.2941176470588235,stop,4118.0,192.57749223709104,5859.0,9977.0,0.0026455212,deepseek/deepseek-v3.2,1.0,0.95,
79,0.2,0.0044496,0.5,0.4,0.2,0.217391304347826,stop,2957.0,133.47082042694092,3999.0,6956.0,0.00182211315,deepseek/deepseek-v3.2,1.0,0.95,
80,0.3,0.00504345,0.5,0.4,0.3,0.1833333333333333,stop,2876.0,184.20845007896423,5641.0,8517.0,0.0024070788,deepseek/deepseek-v3.2,1.0,0.95,
0,0.2,0.0042985,0.4,0.4,0.2,0.1333333333333333,stop,2196.0,78.81142091751099,1875.0,4071.0,0.002424,deepseek/deepseek-chat-v3-0324,,,
1,0.1,0.0031346,0.3,0.3,0.1,0.1282051282051282,stop,1745.0,73.72300148010254,1718.0,3463.0,0.00215425,deepseek/deepseek-chat-v3-0324,,,
2,0.3,0.0044867,0.7,0.3,0.3,0.1860465116279069,stop,2550.0,85.42383646965027,2010.0,4560.0,0.0026475,deepseek/deepseek-chat-v3-0324,,,
3,0.0,0.0036561,0.0,0.4,0.2,0.2045454545454545,stop,3119.0,61.150636434555054,1312.0,4431.0,0.00209175,deepseek/deepseek-chat-v3-0324,,,
4,0.1,0.0037844,0.3,0.3,0.1,0.0576923076923076,stop,1631.0,70.69502878189087,1638.0,3269.0,0.00204575,deepseek/deepseek-chat-v3-0324,,,
5,0.1,0.0036226,0.3,0.2,0.1,0.109090909090909,stop,2584.0,65.81842827796936,1421.0,4005.0,0.002067,deepseek/deepseek-chat-v3-0324,,,
6,0.1,0.00429945,0.3,0.2,0.1,0.1212121212121212,stop,2348.0,61.77225923538208,1378.0,3726.0,0.001965,deepseek/deepseek-chat-v3-0324,,,
7,0.0,0.0035488,0.0,0.3,0.2,0.1944444444444444,stop,2091.0,49.19385123252869,1092.0,3183.0,0.00161475,deepseek/deepseek-chat-v3-0324,,,
8,0.1,0.0052538,0.6,0.3,0.1,0.1111111111111111,stop,2750.0,75.742356300354,1760.0,4510.0,0.0024475,deepseek/deepseek-chat-v3-0324,,,
9,0.3,0.0046302,0.8,0.3,0.3,0.1428571428571428,stop,3421.0,68.222083568573,1572.0,4993.0,0.00242725,deepseek/deepseek-chat-v3-0324,,,
10,0.3,0.00433105,0.6,0.3,0.3,0.1923076923076923,stop,1985.0,60.09407186508179,1536.0,3521.0,0.00203225,deepseek/deepseek-chat-v3-0324,,,
11,0.2,0.00397835,0.4,0.3,0.2,0.1475409836065573,stop,2039.0,73.07088279724121,1966.0,4005.0,0.00247575,deepseek/deepseek-chat-v3-0324,,,
12,0.3,0.0039744,0.6,0.4,0.3,0.25,stop,1829.0,70.96950507164001,1760.0,3589.0,0.00221725,deepseek/deepseek-chat-v3-0324,,,
13,0.2,0.0036376,0.4,0.4,0.2,0.1168831168831168,stop,1586.0,62.582080602645874,1621.0,3207.0,0.0020175,deepseek/deepseek-chat-v3-0324,,,
14,0.1,0.0037129,0.2,0.3,0.1,0.087719298245614,stop,2408.0,53.9798219203949,1464.0,3872.0,0.002066,deepseek/deepseek-chat-v3-0324,,,
15,0.1,0.0037947,0.3,0.3,0.1,0.1428571428571428,stop,2836.0,65.5557005405426,1802.0,4638.0,0.002511,deepseek/deepseek-chat-v3-0324,,,
16,0.2,0.00370715,0.4,0.3,0.2,0.2058823529411764,stop,2374.0,47.38675785064697,1331.0,3705.0,0.0019245,deepseek/deepseek-chat-v3-0324,,,
17,0.3,0.00405065,0.4,0.3,0.3,0.1276595744680851,stop,2439.0,108.73871755599976,2096.0,4535.0,0.00270575,deepseek/deepseek-chat-v3-0324,,,
18,0.1,0.0039177,0.3,0.3,0.1,0.0597014925373134,stop,2114.0,49.2207567691803,1356.0,3470.0,0.0018845,deepseek/deepseek-chat-v3-0324,,,
19,0.1,0.00392745,0.3,0.2,0.1,0.119047619047619,stop,3100.0,91.28260326385498,1903.0,5003.0,0.002678,deepseek/deepseek-chat-v3-0324,,,
20,0.2,0.00405015,0.3,0.4,0.2,0.225,stop,2788.0,76.75691318511963,1419.0,4207.0,0.002116,deepseek/deepseek-chat-v3-0324,,,
21,0.2,0.0041559,0.4,0.3,0.2,0.1224489795918367,stop,3038.0,95.44906330108644,1902.0,4940.0,0.0026615,deepseek/deepseek-chat-v3-0324,,,
22,0.1,0.0040964,0.3,0.2,0.1,0.05,stop,1826.0,83.53135871887207,1609.0,3435.0,0.0020655,deepseek/deepseek-chat-v3-0324,,,
23,0.2,0.0048042,0.2,0.4,0.3,0.1632653061224489,stop,2879.0,90.89778470993042,1743.0,4622.0,0.00246275,deepseek/deepseek-chat-v3-0324,,,
24,0.1,0.0040956,0.4,0.4,0.1,0.1578947368421052,stop,1692.0,86.75919342041016,1592.0,3284.0,0.002015,deepseek/deepseek-chat-v3-0324,,,
25,0.2,0.0038109,0.3,0.4,0.2,0.0634920634920634,stop,2583.0,106.92635655403136,2171.0,4754.0,0.00281675,deepseek/deepseek-chat-v3-0324,,,
26,0.1,0.0046916,0.3,0.3,0.1,0.0441176470588235,stop,3042.0,94.2367296218872,1586.0,4628.0,0.00183828,deepseek/deepseek-chat-v3-0324,,,
27,0.2,0.004514,0.4,0.4,0.2,0.0967741935483871,stop,2678.0,59.17511010169983,1353.0,4031.0,0.0020225,deepseek/deepseek-chat-v3-0324,,,
28,0.0,0.00327565,0.3,0.2,0.0,0.0212765957446808,stop,1165.0,59.34072542190552,1377.0,2542.0,0.00166825,deepseek/deepseek-chat-v3-0324,,,
29,0.2,0.0040674,0.2,0.5,0.2,0.4166666666666667,stop,1809.0,63.81872916221619,1707.0,3516.0,0.00215925,deepseek/deepseek-chat-v3-0324,,,
30,0.2,0.00370945,0.3,0.4,0.2,0.2083333333333333,stop,1404.0,61.87636351585388,1528.0,2932.0,0.001879,deepseek/deepseek-chat-v3-0324,,,
31,0.2,0.00351525,0.3,0.2,0.2,0.0625,stop,2300.0,74.94079756736755,1576.0,3876.0,0.002151,deepseek/deepseek-chat-v3-0324,,,
32,0.2,0.00383155,0.4,0.4,0.2,0.123076923076923,stop,1233.0,51.80314588546753,1360.0,2593.0,0.00166825,deepseek/deepseek-chat-v3-0324,,,
33,0.2,0.00344295,0.2,0.4,0.2,0.1071428571428571,stop,1360.0,60.6279366016388,1476.0,2836.0,0.001816,deepseek/deepseek-chat-v3-0324,,,
34,0.2,0.00384985,0.4,0.3,0.2,0.0434782608695652,stop,2907.0,76.06746292114258,1847.0,4754.0,0.00257375,deepseek/deepseek-chat-v3-0324,,,
35,0.3,0.00392445,0.4,0.4,0.3,0.1698113207547169,stop,3356.0,61.345600605010986,1402.0,4758.0,0.002241,deepseek/deepseek-chat-v3-0324,,,
36,0.3,0.0041509,0.4,0.3,0.3,0.0,stop,2058.0,80.51272392272949,1731.0,3789.0,0.0022455,deepseek/deepseek-chat-v3-0324,,,
37,0.2,0.0041217,0.3,0.3,0.2,0.0674157303370786,stop,2682.0,58.41054964065552,1349.0,4031.0,0.0020195,deepseek/deepseek-chat-v3-0324,,,
38,0.2,0.0045384,0.4,0.3,0.2,0.0833333333333333,stop,2765.0,49.86577868461609,1631.0,4396.0,0.00212478,deepseek/deepseek-chat-v3-0324,,,
39,0.0,0.0036635,0.3,0.3,0.0,0.2692307692307692,stop,2346.0,75.15897727012634,1579.0,3925.0,0.0021655,deepseek/deepseek-chat-v3-0324,,,
40,0.2,0.00457885,0.5,0.3,0.2,0.1097560975609756,stop,3197.0,85.13586854934692,1926.0,5123.0,0.00272525,deepseek/deepseek-chat-v3-0324,,,
41,0.2,0.00493855,0.3,0.3,0.2,0.1509433962264151,stop,2372.0,73.27691864967346,1670.0,4042.0,0.002263,deepseek/deepseek-chat-v3-0324,,,
42,0.1,0.0051637,0.3,0.2,0.1,0.15625,stop,2087.0,61.50825047492981,1696.0,3783.0,0.00221775,deepseek/deepseek-chat-v3-0324,,,
43,0.3,0.00412105,0.3,0.3,0.3,0.1463414634146341,stop,1933.0,67.46953845024109,1809.0,3742.0,0.00229225,deepseek/deepseek-chat-v3-0324,,,
44,0.3,0.0033846,0.5,0.4,0.3,0.3333333333333333,stop,2435.0,53.99132323265076,1379.0,3814.0,0.00198775,deepseek/deepseek-chat-v3-0324,,,
45,0.2,0.00443615,0.4,0.2,0.2,0.0512820512820512,stop,2965.0,75.23939538002014,1633.0,4598.0,0.00237425,deepseek/deepseek-chat-v3-0324,,,
46,0.2,0.0037317,0.6,0.4,0.2,0.1320754716981132,stop,3179.0,53.67804670333862,1221.0,4400.0,0.00201575,deepseek/deepseek-chat-v3-0324,,,
47,0.1,0.00372355,0.4,0.3,0.1,0.1857142857142857,stop,2787.0,83.70064401626587,1858.0,4645.0,0.00255475,deepseek/deepseek-chat-v3-0324,,,
48,0.1,0.00399645,0.4,0.3,0.1,0.1333333333333333,stop,2598.0,68.91677951812744,1719.0,4317.0,0.0023685,deepseek/deepseek-chat-v3-0324,,,
49,0.15,0.0032905,0.3,0.3,0.15,0.1818181818181818,stop,2208.0,60.69845914840698,1371.0,3579.0,0.001923,deepseek/deepseek-chat-v3-0324,,,
50,0.2,0.00540405,0.3,0.3,0.2,0.140625,stop,2853.0,71.03823781013489,1684.0,4537.0,0.00239725,deepseek/deepseek-chat-v3-0324,,,
51,0.2,0.0044791,0.3,0.4,0.2,0.1147540983606557,stop,3205.0,34.54647088050842,1080.0,4285.0,0.00199287,deepseek/deepseek-chat-v3-0324,,,
52,0.2,0.00415935,0.5,0.3,0.2,0.1111111111111111,stop,3613.0,61.98250198364258,1497.0,5110.0,0.00240025,deepseek/deepseek-chat-v3-0324,,,
53,0.1,0.0052365,0.4,0.3,0.1,0.09375,stop,2643.0,39.81974196434021,1756.0,4399.0,0.00259825,deepseek/deepseek-chat-v3-0324,,,
54,0.2,0.0041743,0.3,0.4,0.2,0.1770833333333333,stop,2776.0,70.02944946289062,1824.0,4600.0,0.002518,deepseek/deepseek-chat-v3-0324,,,
55,0.2,0.0044966,0.5,0.4,0.2,0.1333333333333333,stop,2315.0,72.59178733825684,1630.0,3945.0,0.00220875,deepseek/deepseek-chat-v3-0324,,,
56,0.2,0.0041802,0.2,0.3,0.2,0.081081081081081,stop,2555.0,43.5265543460846,1256.0,3811.0,0.00201449,deepseek/deepseek-chat-v3-0324,,,
57,0.2,0.0036135,0.3,0.3,0.2,0.0652173913043478,stop,2563.0,67.50420475006104,1458.0,4021.0,0.00209875,deepseek/deepseek-chat-v3-0324,,,
58,0.3,0.00393835,0.3,0.3,0.3,0.0649350649350649,stop,2573.0,52.39174008369446,1639.0,4212.0,0.00244831,deepseek/deepseek-chat-v3-0324,,,
59,0.2,0.00456385,0.3,0.3,0.2,0.0909090909090909,stop,2552.0,55.39565253257752,1161.0,3713.0,0.001799,deepseek/deepseek-chat-v3-0324,,,
60,0.2,0.0047795,0.5,0.4,0.2,0.0972222222222222,stop,3145.0,98.3250241279602,2313.0,5458.0,0.00309925,deepseek/deepseek-chat-v3-0324,,,
61,0.3,0.00454985,0.4,0.3,0.3,0.2075471698113207,stop,2232.0,78.08643627166748,1799.0,4031.0,0.002357,deepseek/deepseek-chat-v3-0324,,,
62,0.2,0.00363905,0.2,0.2,0.2,0.1428571428571428,stop,4215.0,100.90623068809508,2312.0,6527.0,0.00336575,deepseek/deepseek-chat-v3-0324,,,
63,0.2,0.0035932,0.4,0.3,0.2,0.2727272727272727,stop,3244.0,97.81987047195436,1945.0,5189.0,0.002756,deepseek/deepseek-chat-v3-0324,,,
64,0.0,0.0043993,0.2,0.2,0.0,0.0602409638554216,stop,2344.0,70.22466588020325,1475.0,3819.0,0.002061,deepseek/deepseek-chat-v3-0324,,,
65,0.3,0.00342725,0.5,0.3,0.3,0.1029411764705882,stop,2311.0,55.67537379264832,1352.0,3663.0,0.00192975,deepseek/deepseek-chat-v3-0324,,,
66,0.1,0.0034144,0.3,0.2,0.1,0.0625,stop,1730.0,90.86454343795776,2093.0,3823.0,0.0025255,deepseek/deepseek-chat-v3-0324,,,
67,0.2,0.00433775,0.4,0.3,0.2,0.1363636363636363,stop,2297.0,84.89437317848206,2103.0,4400.0,0.00267725,deepseek/deepseek-chat-v3-0324,,,
68,0.2,0.0048695,0.3,0.6,0.2,0.0579710144927536,stop,2909.0,77.62303161621094,1827.0,4736.0,0.00255425,deepseek/deepseek-chat-v3-0324,,,
69,0.1,0.0042439,0.4,0.4,0.1,0.0930232558139534,stop,2794.0,71.82138133049011,1949.0,4743.0,0.0026475,deepseek/deepseek-chat-v3-0324,,,
70,0.1,0.0041478,0.4,0.4,0.1,0.0933333333333333,stop,2421.0,34.237406730651855,1292.0,3713.0,0.00201863,deepseek/deepseek-chat-v3-0324,,,
71,0.1,0.00362315,0.3,0.3,0.1,0.1,stop,2413.0,63.75055813789368,1685.0,4098.0,0.00228825,deepseek/deepseek-chat-v3-0324,,,
72,0.2,0.0037583,0.3,0.2,0.2,0.1282051282051282,stop,3489.0,53.686537742614746,1654.0,5143.0,0.00271243,deepseek/deepseek-chat-v3-0324,,,
73,0.2,0.00515365,0.6,0.4,0.2,0.2,stop,2417.0,62.17946696281433,1735.0,4152.0,0.00233925,deepseek/deepseek-chat-v3-0324,,,
