index,score,judging_cost,score_Judge (gpt-5-nano),score_Judge (Qwen3.6-35B-A3B-FP8),score_Judge (DeepSeek-V4-Flash),legal_ref_sim,finish_reason,prompt_tokens,time,completion_tokens,total_tokens,total_cost,temperature,top_p,model,score_Judge (qwen3.6-35b-a3b)
7,0.3,,0.4,,0.3,0.2285714285714285,stop,19599.0,97.74643635749815,1429.0,21028.0,0.00632875,,,deepseek/deepseek-chat-v3-0324,0.4
8,0.2,,0.3,,0.2,0.0,stop,4396.0,96.71555757522584,1519.0,5915.0,0.002618,,,deepseek/deepseek-chat-v3-0324,0.3
9,0.2,,0.3,,0.2,0.15,stop,10216.0,37.32190537452698,1449.0,11665.0,0.00429912,,,deepseek/deepseek-chat-v3-0324,0.3
10,0.2,,0.4,,0.2,0.1666666666666666,stop,3085.0,34.386486291885376,1189.0,4274.0,0.00208255,,,deepseek/deepseek-chat-v3-0324,0.3
11,0.0,,0.3,,0.0,0.1,stop,13554.0,98.59186601638794,1625.0,15179.0,0.0050135,,,deepseek/deepseek-chat-v3-0324,0.3
12,0.2,,0.4,,0.2,0.2,stop,14840.0,30.376506090164185,1438.0,16278.0,0.00553528,,,deepseek/deepseek-chat-v3-0324,0.4
13,0.1,,0.2,,0.1,0.0909090909090909,stop,11166.0,29.337730407714844,1287.0,12453.0,0.00437418,,,deepseek/deepseek-chat-v3-0324,0.3
14,0.1,,0.3,,0.1,0.0526315789473684,stop,4523.0,26.334643125534058,1244.0,5767.0,0.00253241,,,deepseek/deepseek-chat-v3-0324,0.3
15,0.1,,0.4,,0.1,0.125,stop,13379.0,32.8162043094635,1462.0,14841.0,0.00516769,,,deepseek/deepseek-chat-v3-0324,0.3
16,0.3,,0.5,,0.3,0.2352941176470588,stop,6921.0,23.170236349105835,1251.0,8172.0,0.00318771,,,deepseek/deepseek-chat-v3-0324,0.5
17,0.1,,0.3,,0.1,0.1632653061224489,stop,28179.0,32.85346460342407,1426.0,29605.0,0.00912337,,,deepseek/deepseek-chat-v3-0324,0.2
18,0.1,,0.2,,0.1,0.0441176470588235,stop,20884.0,80.03504037857056,1312.0,22196.0,0.006533,,,deepseek/deepseek-chat-v3-0324,0.3
19,0.1,,0.2,,0.1,0.1304347826086956,stop,4729.0,32.965094804763794,1254.0,5983.0,0.00259923,,,deepseek/deepseek-chat-v3-0324,0.2
20,0.2,,0.2,,0.2,0.1842105263157894,stop,3569.0,54.41192007064819,1249.0,4818.0,0.00214125,,,deepseek/deepseek-chat-v3-0324,0.2
21,0.2,,0.3,,0.2,0.14,stop,25301.0,74.84930658340454,1719.0,27020.0,0.00804425,,,deepseek/deepseek-chat-v3-0324,0.4
22,0.2,,0.3,,0.2,0.1428571428571428,stop,4725.0,88.18596863746643,2154.0,6879.0,0.00333525,,,deepseek/deepseek-chat-v3-0324,0.4
23,0.2,,0.2,,0.3,0.0833333333333333,stop,5466.0,68.08565831184387,1620.0,7086.0,0.0029865,,,deepseek/deepseek-chat-v3-0324,0.4
24,0.1,,0.4,,0.1,0.1111111111111111,stop,7695.0,29.87916684150696,1086.0,8781.0,0.00321189,,,deepseek/deepseek-chat-v3-0324,0.3
25,0.1,,0.2,,0.1,0.0178571428571428,stop,22710.0,34.458046436309814,1388.0,24098.0,0.00760418,,,deepseek/deepseek-chat-v3-0324,0.5
26,0.1,,0.5,,0.1,0.088235294117647,stop,10821.0,45.85850620269776,1669.0,12490.0,0.00470887,,,deepseek/deepseek-chat-v3-0324,0.4
27,0.3,,0.3,,0.3,0.0655737704918032,stop,4810.0,46.27473998069763,1113.0,5923.0,0.0023155,,,deepseek/deepseek-chat-v3-0324,0.3
28,0.2,,0.3,,0.2,0.0476190476190476,stop,4167.0,61.51938796043396,1468.0,5635.0,0.00250975,,,deepseek/deepseek-chat-v3-0324,0.4
29,0.2,,0.3,,0.2,0.5,stop,22219.0,43.82369256019592,1229.0,23448.0,0.00729353,,,deepseek/deepseek-chat-v3-0324,0.5
30,0.3,,0.7,,0.3,0.25,stop,8387.0,59.41192674636841,1459.0,9846.0,0.00355575,,,deepseek/deepseek-chat-v3-0324,0.5
31,0.2,,0.4,,0.2,0.0961538461538461,stop,4933.0,61.001964807510376,1520.0,6453.0,0.00275325,,,deepseek/deepseek-chat-v3-0324,0.3
32,0.2,,0.4,,0.2,0.0588235294117647,stop,3712.0,70.05081701278687,1577.0,5289.0,0.002505,,,deepseek/deepseek-chat-v3-0324,0.3
33,0.4,,0.4,,0.4,0.1228070175438596,stop,2808.0,55.20871639251709,1399.0,4207.0,0.002101,,,deepseek/deepseek-chat-v3-0324,0.5
34,0.1,,0.4,,0.1,0.0652173913043478,stop,14396.0,42.84373474121094,1263.0,15659.0,0.004053,,,deepseek/deepseek-chat-v3-0324,0.3
35,0.3,,0.3,,0.3,0.1071428571428571,stop,14384.0,30.111583948135376,1430.0,15814.0,0.0054032,,,deepseek/deepseek-chat-v3-0324,0.3
36,0.3,,0.7,,0.3,0.0754716981132075,stop,2738.0,60.51655793190002,1544.0,4282.0,0.0022285,,,deepseek/deepseek-chat-v3-0324,0.3
37,0.1,,0.3,,0.1,0.0769230769230769,stop,12240.0,29.53789567947388,1377.0,13617.0,0.00359856,,,deepseek/deepseek-chat-v3-0324,0.3
38,0.2,,0.2,,0.2,0.0408163265306122,stop,8471.0,21.988412380218502,1425.0,9896.0,0.00380109,,,deepseek/deepseek-chat-v3-0324,0.3
39,0.3,,0.5,,0.3,0.2692307692307692,stop,3713.0,27.75031876564026,1231.0,4944.0,0.00229915,,,deepseek/deepseek-chat-v3-0324,0.3
40,0.3,,0.4,,0.3,0.1097560975609756,stop,18221.0,34.432663440704346,1530.0,19751.0,0.00655119,,,deepseek/deepseek-chat-v3-0324,0.4
41,0.3,,0.3,,0.3,0.0943396226415094,stop,4503.0,34.8509521484375,1728.0,6231.0,0.00306909,,,deepseek/deepseek-chat-v3-0324,0.3
42,0.1,,0.3,,0.1,0.078125,stop,4471.0,33.89170813560486,1448.0,5919.0,0.00274685,,,deepseek/deepseek-chat-v3-0324,0.3
43,0.2,,0.3,,0.2,0.1204819277108433,stop,13632.0,54.213276624679565,2227.0,15859.0,0.0049264,,,deepseek/deepseek-chat-v3-0324,0.3
44,0.3,,0.4,,0.3,0.1481481481481481,stop,4962.0,80.74503326416016,1451.0,6413.0,0.0026915,,,deepseek/deepseek-chat-v3-0324,0.3
45,0.2,,0.2,,0.2,0.1025641025641025,stop,7588.0,102.92160701751708,1938.0,9526.0,0.003835,,,deepseek/deepseek-chat-v3-0324,0.2
46,0.1,,0.4,,0.1,0.0909090909090909,stop,13067.0,78.16703128814697,1342.0,14409.0,0.00460875,,,deepseek/deepseek-chat-v3-0324,0.4
47,0.1,,0.4,,0.1,0.1351351351351351,stop,4336.0,92.90944576263428,1787.0,6123.0,0.002871,,,deepseek/deepseek-chat-v3-0324,0.3
48,0.2,,0.8,,0.2,0.0714285714285714,stop,4897.0,91.20441341400146,2046.0,6943.0,0.00327025,,,deepseek/deepseek-chat-v3-0324,0.4
49,0.2,,0.4,,0.2,0.1702127659574468,stop,4092.0,86.5227620601654,1733.0,5825.0,0.002756,,,deepseek/deepseek-chat-v3-0324,0.4
50,0.2,,0.3,,0.2,0.1666666666666666,stop,13651.0,28.93606114387512,1370.0,15021.0,0.00397169,,,deepseek/deepseek-chat-v3-0324,0.4
51,0.2,,0.4,,0.2,0.1311475409836065,stop,13514.0,63.16636109352112,1255.0,14769.0,0.0046335,,,deepseek/deepseek-chat-v3-0324,0.3
52,0.1,,0.3,,0.1,0.0909090909090909,stop,5013.0,26.67142438888549,1287.0,6300.0,0.00271287,,,deepseek/deepseek-chat-v3-0324,0.3
53,0.2,,0.5,,0.2,0.0967741935483871,stop,5112.0,28.68860602378845,1320.0,6432.0,0.00277656,,,deepseek/deepseek-chat-v3-0324,0.4
54,0.2,,0.4,,0.2,0.125,stop,4368.0,84.8275191783905,1821.0,6189.0,0.002913,,,deepseek/deepseek-chat-v3-0324,0.4
55,0.2,,0.4,,0.2,0.081967213114754,stop,12710.0,36.52194046974182,1195.0,13905.0,0.00352162,,,deepseek/deepseek-chat-v3-0324,0.3
56,0.1,,0.2,,0.1,0.0909090909090909,stop,4083.0,78.39514994621277,1681.0,5764.0,0.00270175,,,deepseek/deepseek-chat-v3-0324,0.2
57,0.1,,0.2,,0.1,0.0851063829787234,stop,6184.0,63.001139402389526,1467.0,7651.0,0.003013,,,deepseek/deepseek-chat-v3-0324,0.4
58,0.2,,0.2,,0.4,0.1025641025641025,stop,9625.0,70.32914280891418,1670.0,11295.0,0.00407625,,,deepseek/deepseek-chat-v3-0324,0.4
59,0.2,,0.2,,0.2,0.0925925925925925,stop,6522.0,26.139211893081665,1318.0,7840.0,0.00315502,,,deepseek/deepseek-chat-v3-0324,0.3
60,0.1,,0.3,,0.1,0.0869565217391304,stop,4037.0,67.52333474159241,1468.0,5505.0,0.00247725,,,deepseek/deepseek-chat-v3-0324,0.2
61,0.2,,0.2,,0.3,0.1346153846153846,stop,3246.0,71.88439106941223,1649.0,4895.0,0.0024605,,,deepseek/deepseek-chat-v3-0324,0.4
62,0.2,,0.2,,0.2,0.0888888888888888,stop,7167.0,80.93212246894836,2077.0,9244.0,0.00386875,,,deepseek/deepseek-chat-v3-0324,0.2
63,0.2,,0.2,,0.2,0.2727272727272727,stop,5816.0,66.38159918785095,1675.0,7491.0,0.003129,,,deepseek/deepseek-chat-v3-0324,0.3
64,0.0,,0.4,,0.0,0.0697674418604651,stop,8106.0,75.40914797782898,1506.0,9612.0,0.0035325,,,deepseek/deepseek-chat-v3-0324,0.3
65,0.2,,0.4,,0.2,0.1029411764705882,stop,3908.0,51.10761880874634,1205.0,5113.0,0.002182,,,deepseek/deepseek-chat-v3-0324,0.2
66,0.2,,0.3,,0.2,0.0454545454545454,stop,4078.0,68.61843943595886,1653.0,5731.0,0.0026725,,,deepseek/deepseek-chat-v3-0324,0.3
67,0.3,,0.3,,0.3,0.15625,stop,4175.0,64.93535876274109,1649.0,5824.0,0.00269275,,,deepseek/deepseek-chat-v3-0324,0.3
68,0.2,,0.3,,0.2,0.0579710144927536,stop,13518.0,74.92914962768555,1778.0,15296.0,0.0051575,,,deepseek/deepseek-chat-v3-0324,0.4
69,0.1,,0.4,,0.1,0.1081081081081081,stop,4335.0,94.18593835830688,1998.0,6333.0,0.00308175,,,deepseek/deepseek-chat-v3-0324,0.4
70,0.1,,0.3,,0.1,0.0684931506849315,stop,12910.0,51.7606852054596,1229.0,14139.0,0.0044565,,,deepseek/deepseek-chat-v3-0324,0.2
71,0.1,,0.1,,0.1,0.1176470588235294,stop,10702.0,64.1256411075592,1509.0,12211.0,0.0041845,,,deepseek/deepseek-chat-v3-0324,0.3
72,0.2,,0.3,,0.2,0.1666666666666666,stop,5886.0,76.19263911247253,2019.0,7905.0,0.0034905,,,deepseek/deepseek-chat-v3-0324,0.4
73,0.4,,0.8,,0.4,0.1265822784810126,stop,17594.0,63.49795794487,1532.0,19126.0,0.0059305,,,deepseek/deepseek-chat-v3-0324,0.5
74,0.2,,0.2,,0.2,0.1864406779661017,stop,6356.0,91.66406846046448,2527.0,8883.0,0.004116,,,deepseek/deepseek-chat-v3-0324,0.3
75,0.2,,0.4,,0.2,0.1136363636363636,stop,15400.0,41.76449704170227,1128.0,16528.0,0.004978,,,deepseek/deepseek-chat-v3-0324,0.3
76,0.4,,0.5,,0.4,0.2580645161290322,stop,5540.0,64.41436553001404,1502.0,7042.0,0.002887,,,deepseek/deepseek-chat-v3-0324,0.4
77,0.0,,0.0,,0.2,0.0571428571428571,stop,9884.0,60.21919250488281,1651.0,11535.0,0.004122,,,deepseek/deepseek-chat-v3-0324,0.1
78,0.2,,0.2,,0.2,0.1538461538461538,stop,6024.0,50.33742380142212,1310.0,7334.0,0.002816,,,deepseek/deepseek-chat-v3-0324,0.2
79,0.2,,0.3,,0.2,0.1363636363636363,stop,5960.0,54.57144856452942,1479.0,7439.0,0.002969,,,deepseek/deepseek-chat-v3-0324,0.2
80,0.2,,0.4,,0.2,0.1206896551724138,stop,6222.0,58.92194056510925,1605.0,7827.0,0.0031605,,,deepseek/deepseek-chat-v3-0324,0.3
0,0.2,,0.7,,0.2,0.0188679245283018,stop,15177.0,263.3648154735565,11056.0,26233.0,,,,openai/gpt-oss-120b,0.2
1,0.3,,0.4,,0.3,0.1081081081081081,stop,10347.0,299.5096538066864,11782.0,22129.0,,,,openai/gpt-oss-120b,0.3
2,0.1,,,,0.1,0.1,stop,11153.0,892.6283538341522,11229.0,22382.0,,,,openai/gpt-oss-120b,0.3
3,0.2,,0.6,,0.2,0.0681818181818181,stop,3807.0,261.61611008644104,11056.0,14863.0,,,,openai/gpt-oss-120b,0.3
4,0.0,,0.3,,0.0,0.0363636363636363,stop,2607.0,199.5032770633697,8422.0,11029.0,,,,openai/gpt-oss-120b,0.2
5,0.3,,0.6,,0.4,0.0727272727272727,stop,11552.0,291.73882818222046,12273.0,23825.0,,,,openai/gpt-oss-120b,0.3
6,0.1,,0.6,,0.1,0.0972222222222222,stop,11725.0,567.502037525177,12005.0,23730.0,,,,openai/gpt-oss-120b,0.3
7,0.0,,0.2,,0.0,0.2051282051282051,stop,3741.0,249.817049741745,10489.0,14230.0,,,,openai/gpt-oss-120b,0.4
8,0.2,,,,0.2,0.0491803278688524,stop,3946.0,559.0931916236877,10265.0,14211.0,,,,openai/gpt-oss-120b,0.2
9,0.15,,0.3,,0.15,0.1363636363636363,stop,7873.0,276.40568375587463,11612.0,19485.0,,,,openai/gpt-oss-120b,0.2
10,0.1,,0.6,,0.1,0.1923076923076923,stop,8334.0,256.15345287323,10304.0,18638.0,,,,openai/gpt-oss-120b,0.4
11,0.1,,0.8,,0.1,0.0967741935483871,stop,10292.0,565.8278856277466,10641.0,20933.0,,,,openai/gpt-oss-120b,0.2
12,0.25,,0.7,,0.25,0.2058823529411764,stop,5079.0,299.944785118103,11641.0,16720.0,,,,openai/gpt-oss-120b,0.5
13,0.2,,0.8,,0.2,0.0375,stop,3184.0,297.67575573921204,10687.0,13871.0,,,,openai/gpt-oss-120b,0.3
14,0.1,,0.2,,0.1,0.0517241379310344,stop,3994.0,590.8653430938721,11116.0,15110.0,,,,openai/gpt-oss-120b,0.2
15,0.4,,0.6,,0.4,0.1147540983606557,stop,4200.0,593.6051523685455,10792.0,14992.0,,,,openai/gpt-oss-120b,0.4
16,0.2,,0.7,,0.2,0.2682926829268293,stop,3092.0,886.132687330246,11120.0,14212.0,,,,openai/gpt-oss-120b,0.4
17,0.1,,0.3,,0.1,0.1276595744680851,stop,17245.0,292.8383135795593,11193.0,28438.0,,,,openai/gpt-oss-120b,0.3
18,0.3,,0.8,,0.3,0.0588235294117647,stop,3622.0,296.6556329727173,11994.0,15616.0,,,,openai/gpt-oss-120b,0.4
19,0.2,,,,0.2,0.048780487804878,stop,3819.0,204.2486970424652,8175.0,11994.0,,,,openai/gpt-oss-120b,0.3
20,0.1,,0.4,,0.1,0.275,stop,3951.0,233.06012153625488,9704.0,13655.0,,,,openai/gpt-oss-120b,0.4
21,0.2,,0.8,,0.2,0.1458333333333333,stop,5511.0,852.3095314502716,9804.0,15315.0,,,,openai/gpt-oss-120b,0.3
22,0.1,,0.4,,0.1,0.0735294117647058,stop,2849.0,595.2659454345703,10442.0,13291.0,,,,openai/gpt-oss-120b,0.3
23,0.1,,0.2,,0.1,0.1136363636363636,stop,5210.0,268.3046917915344,10655.0,15865.0,,,,openai/gpt-oss-120b,0.2
24,0.2,,0.3,,0.2,0.087719298245614,stop,8550.0,262.773472070694,10012.0,18562.0,,,,openai/gpt-oss-120b,0.3
25,0.1,,0.7,,0.1,0.0294117647058823,stop,21849.0,840.1744141578674,8987.0,30836.0,,,,openai/gpt-oss-120b,0.3
26,0.2,,0.3,,0.2,0.0289855072463768,stop,5213.0,583.3666317462921,10591.0,15804.0,,,,openai/gpt-oss-120b,0.2
27,0.1,,0.2,,0.1,0.0327868852459016,stop,3722.0,579.9438323974609,9342.0,13064.0,,,,openai/gpt-oss-120b,0.2
28,0.1,,0.3,,0.1,0.0625,stop,5091.0,880.5442662239075,10378.0,15469.0,,,,openai/gpt-oss-120b,0.3
29,0.3,,0.4,,0.3,0.2727272727272727,stop,4425.0,295.13215708732605,11022.0,15447.0,,,,openai/gpt-oss-120b,0.5
30,0.1,,0.6,,0.1,0.1818181818181818,stop,2829.0,225.37043714523315,9604.0,12433.0,,,,openai/gpt-oss-120b,0.2
31,0.1,,0.8,,0.1,0.1,stop,21905.0,531.7187111377716,8843.0,30748.0,,,,openai/gpt-oss-120b,0.2
32,0.2,,0.6,,0.2,0.0476190476190476,stop,2518.0,897.8315851688385,10032.0,12550.0,,,,openai/gpt-oss-120b,0.3
33,0.3,,,,0.3,0.0425531914893617,stop,2173.0,239.12949800491333,8103.0,10276.0,,,,openai/gpt-oss-120b,0.4
34,0.1,,0.1,,0.1,0.0232558139534883,stop,4786.0,289.91595673561096,11545.0,16331.0,,,,openai/gpt-oss-120b,0.3
35,0.2,,0.4,,0.2,0.037037037037037,stop,7908.0,586.8868043422699,11420.0,19328.0,,,,openai/gpt-oss-120b,0.3
36,0.3,,0.6,,0.3,0.0526315789473684,stop,3696.0,898.0409111976624,11157.0,14853.0,,,,openai/gpt-oss-120b,0.4
37,0.2,,0.4,,0.2,0.0206185567010309,stop,3672.0,887.473381280899,10688.0,14360.0,,,,openai/gpt-oss-120b,0.2
38,0.1,,,,0.1,0.0588235294117647,stop,10131.0,577.5138909816742,10624.0,20755.0,,,,openai/gpt-oss-120b,0.3
39,0.3,,0.9,,0.3,0.32,stop,3922.0,269.96381425857544,10655.0,14577.0,,,,openai/gpt-oss-120b,0.6
40,0.3,,0.5,,0.3,0.075,stop,13248.0,273.20702719688416,10551.0,23799.0,,,,openai/gpt-oss-120b,0.3
41,0.2,,0.4,,0.2,0.0909090909090909,stop,3706.0,298.65531063079834,11186.0,14892.0,,,,openai/gpt-oss-120b,0.3
42,0.1,,0.6,,0.1,0.0806451612903225,stop,12427.0,295.20321130752563,10640.0,23067.0,,,,openai/gpt-oss-120b,0.2
43,0.2,,0.3,,0.2,0.0697674418604651,stop,24137.0,895.2327752113342,10538.0,34675.0,,,,openai/gpt-oss-120b,0.2
44,0.1,,0.4,,0.1,0.2307692307692307,stop,4428.0,896.6433341503143,11292.0,15720.0,,,,openai/gpt-oss-120b,0.5
45,0.1,,0.3,,0.1,0.0666666666666666,stop,14534.0,887.4471516609192,10391.0,24925.0,,,,openai/gpt-oss-120b,0.2
46,0.3,,0.9,,0.3,0.0377358490566037,stop,4083.0,192.8376317024231,8346.0,12429.0,,,,openai/gpt-oss-120b,0.4
47,0.1,,0.4,,0.1,0.0461538461538461,stop,4228.0,293.95335030555725,13599.0,17827.0,,,,openai/gpt-oss-120b,0.3
48,0.1,,0.7,,0.1,0.0975609756097561,stop,3661.0,586.4844541549683,10287.0,13948.0,,,,openai/gpt-oss-120b,0.3
49,0.1,,0.3,,0.1,0.1521739130434782,stop,2943.0,290.80687522888184,11309.0,14252.0,,,,openai/gpt-oss-120b,0.2
50,0.2,,0.3,,0.2,0.0746268656716417,stop,15709.0,254.88157081604004,10739.0,26448.0,,,,openai/gpt-oss-120b,0.2
51,0.1,,0.2,,0.1,0.0476190476190476,stop,7228.0,291.70268034935,11042.0,18270.0,,,,openai/gpt-oss-120b,0.3
52,0.2,,0.4,,0.2,0.0869565217391304,stop,17602.0,577.2321448326111,10843.0,28445.0,,,,openai/gpt-oss-120b,0.3
53,0.2,,0.8,,0.2,0.1044776119402985,stop,6261.0,567.9742276668549,9957.0,16218.0,,,,openai/gpt-oss-120b,0.3
54,0.2,,,,0.2,0.0652173913043478,stop,4642.0,590.1719110012054,10849.0,15491.0,,,,openai/gpt-oss-120b,0.3
55,0.2,,0.4,,0.2,0.0526315789473684,stop,16288.0,879.5250136852264,10708.0,26996.0,,,,openai/gpt-oss-120b,0.2
56,0.2,,,,0.2,0.0547945205479452,stop,8386.0,892.6029767990112,12244.0,20630.0,,,,openai/gpt-oss-120b,0.3
57,0.1,,0.9,,0.1,0.0980392156862745,stop,5177.0,546.362457036972,9652.0,14829.0,,,,openai/gpt-oss-120b,0.3
58,0.2,,0.9,,0.2,0.0632911392405063,stop,5123.0,245.4432020187378,9538.0,14661.0,,,,openai/gpt-oss-120b,0.3
59,0.2,,0.5,,0.2,0.087719298245614,stop,3734.0,271.6022882461548,10689.0,14423.0,,,,openai/gpt-oss-120b,0.3
60,0.0,,0.4,,0.0,0.056338028169014,stop,5715.0,285.45534467697144,11324.0,17039.0,,,,openai/gpt-oss-120b,0.2
61,0.2,,0.6,,0.2,0.0909090909090909,stop,2891.0,281.29983377456665,11521.0,14412.0,,,,openai/gpt-oss-120b,0.3
62,0.1,,,,0.1,0.1020408163265306,stop,7688.0,272.616281747818,10975.0,18663.0,,,,openai/gpt-oss-120b,0.2
63,0.1,,,,0.1,0.1666666666666666,stop,4432.0,265.681592464447,10663.0,15095.0,,,,openai/gpt-oss-120b,0.1
64,0.1,,0.5,,0.1,0.0238095238095238,stop,3369.0,230.99140429496765,10019.0,13388.0,,,,openai/gpt-oss-120b,0.2
65,0.2,,0.8,,0.2,0.125,stop,6776.0,291.2368459701538,11209.0,17985.0,,,,openai/gpt-oss-120b,0.4
66,0.0,,0.6,,0.0,0.0588235294117647,stop,3667.0,865.590409040451,12192.0,15859.0,,,,openai/gpt-oss-120b,0.2
67,0.1,,0.3,,0.1,0.1269841269841269,stop,4354.0,889.9376292228699,11448.0,15802.0,,,,openai/gpt-oss-120b,0.2
68,0.2,,0.9,,0.2,0.0,stop,14018.0,586.8730053901672,10991.0,25009.0,,,,openai/gpt-oss-120b,0.5
69,0.1,,0.2,,0.1,0.1363636363636363,stop,4496.0,599.362841129303,11731.0,16227.0,,,,openai/gpt-oss-120b,0.4
70,0.1,,0.2,,0.1,0.0384615384615384,stop,12710.0,289.7497501373291,12107.0,24817.0,,,,openai/gpt-oss-120b,0.3
71,0.0,,0.4,,0.2,0.0425531914893617,stop,3623.0,224.9298210144043,9551.0,13174.0,,,,openai/gpt-oss-120b,0.0
72,0.0,,0.2,,0.0,0.081081081081081,stop,6400.0,201.81493997573853,8719.0,15119.0,,,,openai/gpt-oss-120b,0.3
73,0.3,,0.3,,0.3,0.0519480519480519,stop,8304.0,541.4460759162903,10727.0,19031.0,,,,openai/gpt-oss-120b,0.4
74,0.2,,0.2,,0.2,0.0491803278688524,stop,4799.0,856.6974442005157,10819.0,15618.0,,,,openai/gpt-oss-120b,0.2
75,0.0,,,,0.0,0.0,stop,43993.0,204.3340737819672,7896.0,51889.0,,,,openai/gpt-oss-120b,0.3
76,0.1,,0.6,,0.1,0.1818181818181818,stop,5289.0,516.994708776474,9126.0,14415.0,,,,openai/gpt-oss-120b,0.1
77,0.3,,0.7,,0.3,0.0704225352112676,stop,4717.0,571.7294502258301,11009.0,15726.0,,,,openai/gpt-oss-120b,0.3
78,0.2,,,,0.2,0.2105263157894736,stop,8626.0,266.8153326511383,11348.0,19974.0,,,,openai/gpt-oss-120b,0.2
79,0.3,,0.9,,0.3,0.1162790697674418,stop,10166.0,255.11596941947937,10126.0,20292.0,,,,openai/gpt-oss-120b,0.3
80,0.3,,0.6,,0.3,0.0983606557377049,stop,6152.0,560.3936326503754,10800.0,16952.0,,,,openai/gpt-oss-120b,0.3
0,0.0,,0.1,,0.1,0.0677966101694915,stop,10057.0,111.17328691482544,4945.0,15002.0,0.00422663,,,qwen/qwen3-32b,0.0
1,0.0,,0.2,,0.0,0.0833333333333333,stop,3067.0,64.76282167434692,3956.0,7023.0,0.00135304,,,qwen/qwen3-32b,0.1
2,0.1,,,,0.1,0.0952380952380952,stop,10803.0,44.87227129936218,4443.0,15246.0,0.0029718,,,qwen/qwen3-32b,0.2
3,0.1,,0.3,,0.1,0.06,stop,4817.0,56.51811480522156,5680.0,10497.0,0.002863848,,,qwen/qwen3-32b,0.2
4,0.0,,0.7,,0.0,0.0,stop,3772.0,54.46091651916504,5517.0,9289.0,0.00268736,,,qwen/qwen3-32b,0.2
5,0.0,,0.0,,0.0,0.0,stop,15155.0,65.58600878715515,4019.0,19174.0,0.00233772,,,qwen/qwen3-32b,0.1
6,0.0,,0.0,,0.0,0.0131578947368421,stop,21648.0,73.74555134773254,3905.0,25553.0,0.00282524,,,qwen/qwen3-32b,0.0
7,0.1,,0.1,,0.1,0.1219512195121951,stop,4023.0,103.3997311592102,3789.0,7812.0,0.001539,,,qwen/qwen3-32b,0.2
8,0.0,,0.0,,0.0,0.0517241379310344,stop,9491.0,39.34473133087158,2461.0,11952.0,0.00144836,,,qwen/qwen3-32b,0.1
9,0.1,,0.2,,0.1,0.1136363636363636,stop,9923.0,79.81930565834045,3006.0,12929.0,0.0018941,,,qwen/qwen3-32b,0.2
10,0.0,,0.0,,0.0,0.1034482758620689,stop,3060.0,62.00542497634888,6148.0,9208.0,0.002875808,,,qwen/qwen3-32b,0.2
11,0.0,,0.0,,0.0,0.0111111111111111,stop,20239.0,59.63613843917847,3431.0,23670.0,0.0025798,,,qwen/qwen3-32b,0.0
12,0.1,,0.3,,0.1,0.1212121212121212,stop,10275.0,60.814663887023926,5363.0,15638.0,0.003299608,,,qwen/qwen3-32b,0.1
13,0.0,,0.2,,0.1,0.025,stop,15301.0,51.74580812454224,4777.0,20078.0,0.003578536,,,qwen/qwen3-32b,0.0
14,0.1,,0.3,,0.1,0.0701754385964912,stop,5306.0,41.55551719665527,4144.0,9450.0,0.002275728,,,qwen/qwen3-32b,0.1
15,0.1,,0.2,,0.1,0.0188679245283018,stop,4323.0,190.651356458664,5921.0,10244.0,0.00398019,,,qwen/qwen3-32b,0.1
16,0.2,,0.2,,0.2,0.2702702702702703,stop,3981.0,49.214776277542114,5147.0,9128.0,0.002555176,,,qwen/qwen3-32b,0.2
17,0.0,,0.1,,0.0,0.0196078431372549,stop,28422.0,10.752944946289062,3019.0,31441.0,0.01002359,,,qwen/qwen3-32b,0.1
18,0.1,,0.1,,0.1,0.03125,stop,6581.0,41.22199487686157,2864.0,9445.0,0.0013284,,,qwen/qwen3-32b,0.1
19,0.1,,0.1,,0.1,0.0714285714285714,stop,4830.0,60.03214454650879,4211.0,9041.0,0.00156548,,,qwen/qwen3-32b,0.1
20,0.0,,0.1,,0.1,0.1219512195121951,stop,7213.0,56.7739143371582,3981.0,11194.0,0.00169172,,,qwen/qwen3-32b,0.0
21,0.1,,0.2,,0.1,0.125,stop,5903.0,124.55710124969482,4292.0,10195.0,0.0018779,,,qwen/qwen3-32b,0.1
22,0.0,,0.2,,0.0,0.0483870967741935,stop,3465.0,51.17522382736206,3604.0,7069.0,0.00128632,,,qwen/qwen3-32b,0.1
23,0.1,,0.2,,0.1,0.0980392156862745,stop,6422.0,95.6173861026764,3507.0,9929.0,0.0016943,,,qwen/qwen3-32b,0.3
24,0.0,,,,0.0,0.1304347826086956,stop,22929.0,53.23100733757019,4676.0,27605.0,0.004329832,,,qwen/qwen3-32b,0.2
25,0.1,,0.2,,0.3,0.0175438596491228,stop,23386.0,114.2741117477417,4692.0,28078.0,0.00594848,,,qwen/qwen3-32b,0.1
26,0.0,,0.3,,0.1,0.028169014084507,stop,12268.0,84.06984424591064,3077.0,15345.0,0.0021499,,,qwen/qwen3-32b,0.0
27,0.0,,,,0.1,0.0166666666666666,stop,5199.0,41.019213914871216,2927.0,8126.0,0.00123548,,,qwen/qwen3-32b,0.0
28,0.0,,0.1,,0.1,0.0,stop,4629.0,35.75053787231445,2560.0,7189.0,0.00108712,,,qwen/qwen3-32b,0.0
29,0.2,,0.4,,0.2,0.25,stop,10782.0,117.01156044006348,4080.0,14862.0,0.0023022,,,qwen/qwen3-32b,0.2
